id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
37473783,Free WiFi◆Within 2min:JR・Toei Line◆Japanese-style,44885683,顕一,,Chuo Ku,35.69268,139.78349,Hotel room,9306,1,0,,,4,17,0,Hotels and Inns Business Act | 中央区保健所長 中橋 猛 | 27 中保生環き 第 174号
37474107,Free WiFi◆Within 3min:JR・Toei Line◆Small Double,44885683,顕一,,Chuo Ku,35.69268,139.78349,Hotel room,5076,1,0,,,4,17,0,Hotels and Inns Business Act | 中央区保健所長 中橋 猛 | 27 中保生環き 第 174号
37475069,GS201/ShinJuku(shinokubo)*Free Wi-Fi*,270442113,Shinjuku Global,,Shinjuku Ku,35.70345,139.7013,Entire home/apt,5143,1,75,2021-07-30,5.91,5,245,70,Hotels and Inns Business Act | 新宿区保健所長 | 31新保衛環第72号
37475833,GS202/ShinJuku(shinookubo)*Free Wi-Fi*,270442113,Shinjuku Global,,Shinjuku Ku,35.70336,139.69943,Entire home/apt,4143,1,25,2021-09-12,0.97,5,253,23,Hotels and Inns Business Act | 新宿区保健所長 | 31新保衛環第72号
37481598,3min to Asakusa by train;4min to Skytree by walk,189502014,雲逸,,Sumida Ku,35.71189,139.817,Entire home/apt,8714,1,14,2021-05-08,0.59,11,179,6,Hotels and Inns Business Act | 墨田区保健所長 伊津野 孝 | 31墨福衛生環第319号
37500181,tefu yoyogi uehara 201 ・Good Design Award,283060259,UDS Ltd,,Shibuya Ku,35.67067,139.68437,Entire home/apt,29912,1,24,2021-08-21,1.88,2,119,23,M130025573
37501218,Free WiFi★Bestvalue in Tokyo★Queen Room Smoking,281615856,香澄,,Ota Ku,35.58724,139.73336,Hotel room,5000,1,1,2020-01-01,0.05,2,334,0,Hotels and Inns Business Act | 品川区保健所 | 品保生環第384号
37502787,GS301/ShinJyuku(shinookubo)*Free Wi-Fi*,270442113,Shinjuku Global,,Shinjuku Ku,35.70265,139.69975,Entire home/apt,5143,1,19,2021-04-15,0.73,5,255,18,Hotels and Inns Business Act | 新宿区保健所長 | 31新保衛環第72号
37503073,For family 10min to IKEBUKURO 5min.walk NARIMASU,279026719,Miho,,Nerima Ku,35.77595,139.62693,Private room,12000,2,0,,,4,89,0,M130018797
37503246,無料WiFi★東京で最もおトクと評判★クイーンルーム　禁煙,281615856,香澄,,Shinagawa Ku,35.58848,139.73225,Hotel room,5000,1,0,,,2,335,0,Hotels and Inns Business Act | 品川区保健所 | 品保生環第384号
37503742,"Easy access to shinjuku,shibuya,sinagawa,akihabara",203762545,Akishige,,Shinjuku Ku,35.69271,139.71101,Entire home/apt,4990,2,16,2020-03-08,0.68,2,142,1,M130020500
37506426,【room501】家族・団体向け　門前仲町駅から徒歩6分【5E】,62059355,Hiroyuki,,Koto Ku,35.6736,139.79857,Entire home/apt,10286,1,1,2019-10-28,0.04,1,7,0,M130016869
37508748,匯家KAIKE Asakusa 双人间 Sensoji 10mins Direct Airport6,273481447,Usi,,Taito Ku,35.72148,139.79837,Private room,2941,3,7,2019-10-30,0.29,3,90,0,M130023294
37514720,SG HOUSE Tokyo Ota RoomA /Zoshiki station 2minute,283157058,YUMIKO&YASUTAKA(Yas),,Ota Ku,35.55105,139.71376,Entire home/apt,4567,2,13,2020-01-15,0.57,2,174,5,Special Economic Zoning Act | 31健生発第11404号
37517369,上野アメ横巡り～四人部屋/Ueno Ameyokocho Room201,104594401,Uenopanda Guesthouse,,Taito Ku,35.70998,139.78142,Entire home/apt,10229,7,2,2019-12-14,0.08,1,98,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 28台台健生環き第68号
37535633,JR山手線鶯谷駅徒歩7分♦︎2LDK アパートメントスイート♦︎フロントデスク完備のホテルの1室,283486959,Randor,,Arakawa Ku,35.72525,139.77945,Entire home/apt,8889,1,13,2021-07-21,0.58,3,145,5,Hotels and Inns Business Act | 東京都荒川保健所 | 30荒保衛環き(三)第27号
37535966,JR山手線鶯谷駅から徒歩7分♦︎2LDK アパートメントスイート♦︎フロントデスク完備のホテルの1室,283486959,Randor,,Arakawa Ku,35.72678,139.77792,Entire home/apt,8889,1,57,2019-10-18,2.66,3,157,34,Hotels and Inns Business Act | 東京都荒川区保健所 | 30荒保衛環き(三)第27号
37536384,2 BedRms Suite♦︎Ueno Asakusa♦︎40mins to Airport,283486959,Randor,,Arakawa Ku,35.72592,139.78,Entire home/apt,23016,1,158,2020-05-29,6.93,3,176,94,Hotels and Inns Business Act | 東京都荒川保健所 | 30荒保衛環き(三)第27号
37537832,【1日1組1棟まるごと貸切・スカイツリーまで徒歩3分】【屋上テラスで気分転換！！】,283508060,Takuya,,Sumida Ku,35.71037,139.80807,Entire home/apt,12100,2,12,2020-03-26,0.56,1,149,1,Hotels and Inns Business Act | 東京都墨田区 | 31墨福衛生環第78号
37538240,[25㎡ Doma style room Max4ppl] 3 min from Hirai sta,279004837,Kaoru,,Edogawa Ku,35.70573,139.84359,Entire home/apt,7014,1,24,2019-12-30,0.98,3,43,1,Hotels and Inns Business Act | 江戸川保健所 | 20江衛環01第87号
37538954,[25㎡ Doma style room Max4ppl] 3 min from Hirai sta,279004837,Kaoru,,Edogawa Ku,35.70364,139.84376,Entire home/apt,5300,1,14,2020-04-14,0.65,3,55,5,Hotels and Inns Business Act | 江戸川保健所 | 20江衛環01第87号
37540236,[25㎡ Studio Max 4ppl] 3 min from Hirai sta,279004837,Kaoru,,Edogawa Ku,35.7057,139.84395,Entire home/apt,8443,1,21,2020-01-01,0.83,3,43,4,Hotels and Inns Business Act | 江戸川保健所 | 20江衛環01第87号
37541276,3min walk Sta./4min Shinjuku/Free Pocket WiFi#21,240968897,Kanako,,Setagaya Ku,35.67127,139.66751,Entire home/apt,3671,2,10,2021-08-14,1.38,8,97,10,M130009998
37542590,NEW! 80m2 Nordic Japanese House in Shinjuku,203729083,Katsuyo,,Shinjuku Ku,35.69439,139.71748,Private room,15000,2,10,2020-02-17,0.50,2,144,2,M130004084
37544407,"5mins to Shibuya sta., Japanese style house",97064680,Chiliko,,Shibuya Ku,35.65773,139.69278,Entire home/apt,22219,3,10,2019-11-19,0.39,2,59,0,Hotels and Inns Business Act | 渋谷区保健所 | 31渋健生収第1290号
37546458,Tokyo Shinichi House A,58779941,恵美,,Adachi Ku,35.78217,139.76092,Private room,28000,1,1,2020-01-01,0.05,2,365,0,M130019845
37549286,Port House Shibuya (All room rent out),26653786,Hide,,Shibuya Ku,35.67789,139.67728,Entire home/apt,50000,2,1,2020-07-25,0.07,2,82,0,Hotels and Inns Business Act | 渋谷区保健所 | 30渋保生環旅第３号
37551731,Tokyo Shinichi houseB,58779941,恵美,,Adachi Ku,35.78089,139.76248,Private room,28000,1,2,2020-01-01,0.09,2,365,0,M130019845
37555248,テレワーク！週割.連泊割.割引有、wifi.デスク有、鶯谷.入谷駅歩3分,16894613,Mieca,,Taito Ku,35.71966,139.78224,Private room,10000,1,30,2019-11-10,1.22,5,0,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 31台台健生環き第10050号
37568443,HOTEL CEN/Single room,262154183,Hotel,,Shinjuku Ku,35.70034,139.7021,Private room,6568,1,2,2021-08-22,1.05,3,31,2,Hotels and Inns Business Act | 東京都新宿区保健所 | 29新保衛環第165号
37571342,秋葉原７分＠東京医科大学10分＠直通新宿・浅草雷門・台場国際展覽館・迪士尼非常便利ヘ#303室,33962432,肖冰,,Koto Ku,35.69772,139.83424,Hotel room,5357,30,3,2019-11-02,0.12,6,365,0,Hotels and Inns Business Act | 江東区保健所 | 30江健生環き第49号
37574506,"8 min sta★8ppl♪20within Skytree,Asakusa,Ueno",243222123,亜里沙,,Adachi Ku,35.77361,139.78533,Private room,4000,1,14,2021-04-03,0.56,1,94,2,M130018871
37576772,KINOA1)Asakusa Sta./Free WiFi/Asakusa/Kaminarimon,283892150,Kino,,Taito Ku,35.71967,139.783,Entire home/apt,22571,1,1,2019-10-02,0.04,4,326,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 31台台健生環き第10076号
37577339,▼1min to Sta/Fully renovated/Near Shinjuku/Wifi 24,230910892,Risa & Kei,,Shinjuku Ku,35.69636,139.70585,Entire home/apt,3271,5,28,2020-02-20,1.15,10,53,4,Hotels and Inns Business Act | 新宿区保健所 | 31新保衛環第276号
37579474,▼1min to Sta/Fully renovated/Near Shinjuku/Wifi 23,230910892,Risa & Kei,,Shinjuku Ku,35.69627,139.70617,Entire home/apt,2821,5,19,2019-10-10,0.75,10,15,4,Hotels and Inns Business Act | 新宿区保健所 | 31新保衛環第276号
37580306,▼1min to Sta/Fully renovated/Near Shinjuku/Wifi 22,230910892,Risa & Kei,,Shinjuku Ku,35.69743,139.70632,Entire home/apt,3000,5,18,2019-10-15,0.71,10,50,2,Hotels and Inns Business Act | 新宿区保健所 | 31新保衛環第276号
37580762,▼1min to Sta/Fully renovated/Near Shinjuku/Wifi 14,230910892,Risa & Kei,,Shinjuku Ku,35.69815,139.70588,Entire home/apt,2843,5,25,2020-02-01,0.99,10,47,7,Hotels and Inns Business Act | 新宿区保健所 | 31新保衛環第276号
37581553,▼1min to Sta/Fully renovated/Near Shinjuku/Wifi 13,230910892,Risa & Kei,,Shinjuku Ku,35.69738,139.70748,Entire home/apt,2871,5,14,2019-10-27,0.61,10,61,4,Hotels and Inns Business Act | 新宿区保健所 | 31新保衛環第276号
37582160,▼1min to Sta/Fully renovated/Near Shinjuku/Wifi 12,230910892,Risa & Kei,,Shinjuku Ku,35.69624,139.70694,Entire home/apt,2829,5,29,2020-02-15,1.20,10,55,9,Hotels and Inns Business Act | 新宿区保健所 | 31新保衛環第276号
37583146,Shijjuku 1min Fully Renovated apartment,283923267,Myunghee,,Shinjuku Ku,35.70277,139.70034,Entire home/apt,30800,2,2,2019-12-22,0.08,1,269,0,M130019208
37583414,4mins Sta in Ueno Area Free wifi 5ppl,260562307,Jin Ying,,Taito Ku,35.70798,139.77784,Entire home/apt,26000,6,0,,,7,0,0,Hotels and Inns Business Act | 豊島区池袋保健所 | 30豊池保衛環き第59号
37587973,Modern Japanese・Designer Hotel 101/Haneda Airport,139071677,Minako,,Ota Ku,35.55263,139.73387,Entire home/apt,4929,1,6,2020-02-22,0.28,5,169,0,Hotels and Inns Business Act | 東京都大田区保健所 | 保生環第0076号
37589313,Modern Japanese・ Designer Hotel 201/Haneda Airport,139071677,Minako,,Ota Ku,35.55743,139.73218,Entire home/apt,4929,1,4,2019-11-29,0.20,5,179,1,Hotels and Inns Business Act | 東京都大田区保健所 | 保生環第0076号
37589713,Modern Japanese・Designer Hotel 202/Haneda Airport,139071677,Minako,,Ota Ku,35.55748,139.73209,Entire home/apt,6286,1,9,2019-11-17,0.45,5,165,4,Hotels and Inns Business Act | 東京都大田区保健所 | 保生環第0076号
37602893,"Hachioji city, Cossy house with a car park.",22792928,Hiroki,,Hachioji Shi,35.63724,139.31107,Private room,4000,2,12,2020-01-21,0.48,1,0,0,M130019080
37604832,"世田谷パーティーハウス（元飲食店）カラオケDAM,ゲームPS3付【Meハウス】30名以上可能！！",284121614,有継,,Setagaya Ku,35.61987,139.64272,Entire home/apt,28571,1,125,2021-03-15,5.14,1,171,63,M130018032
37605681,"WEB HOTEL, Single Room [No Smoking][Eco Plan]",192419150,Web,,Taito Ku,35.69706,139.78751,Hotel room,3800,2,4,2020-03-16,0.18,3,47,0,Hotels and Inns Business Act | 台東区台東保健所 | 20台台健生環き第32号
37606562,HOTEL CEN/Deluxe double room,262154183,Hotel,,Shinjuku Ku,35.69999,139.70037,Private room,8068,1,0,,,3,319,0,Hotels and Inns Business Act | 東京都新宿区保健所 | 29新保衛環第165号
37607411,[Isolation after entering JPN][APT pickup] N-house,129096261,Chisaki,,Kita Ku,35.786381,139.719193,Entire home/apt,3419,2,47,2019-12-01,1.93,20,348,13,M130019392
37608825,Shinoby's Inn Annex,204098414,さくら,,Nakano Ku,35.69085,139.67529,Entire home/apt,6571,1,24,2021-07-06,0.98,3,123,7,Hotels and Inns Business Act | 東京都中野区保健所 | 30中環生環第315号
37610341,景观街 302室,232298663,美玲,,Sumida Ku,35.7043,139.81065,Entire home/apt,9000,2,3,2019-11-02,0.13,5,365,0,M130016837
37610364,景观街 402室,232298663,美玲,,Sumida Ku,35.70399,139.81199,Entire home/apt,9000,2,13,2019-09-19,0.53,5,365,0,M130016839
37625398,2mins to Komagome/Easy to Shinjuku&Tokyo Sta by JR,70438155,MingJuan,,Kita Ku,35.73727,139.75073,Entire home/apt,29558,2,12,2020-02-17,0.53,16,20,0,M130019167
37643050,Ikebukuro 1min|JR&Metro|Max5|WIFI|1st floor|OVM101,232659832,Akira,,Toshima Ku,35.72467,139.71567,Entire home/apt,12000,1,35,2020-02-20,1.41,10,137,10,M130019790
37643074,Modern Japanese・Designer Hotel 203/Haneda Airport,139071677,Minako,,Ota Ku,35.55801,139.73902,Entire home/apt,4643,1,5,2020-03-14,0.22,5,165,0,Hotels and Inns Business Act | 東京都　大田区保健所 | 第保生環第0076号
37643690,Modern Japanese・Designer Hotel 102/Haneda Airport,139071677,Minako,,Ota Ku,35.55608,139.73268,Entire home/apt,4929,1,3,2019-10-24,0.13,5,179,0,Hotels and Inns Business Act | 東京都大田区保健所長　西田みちよ | 保生環第0076号
37663146,IKEBUKURO North Apt. 3 Min Station/FreeWi-Fi/#107,10424827,Kei,,Toshima Ku,35.7409,139.71799,Entire home/apt,2786,1,34,2021-09-11,1.38,19,348,6,M130019345
37667914,201上野秋葉原中心位置。温馨除菌房间，可寄存行李，附近大量餐厅购物出行方便，免费Wi-Fi！,150299734,Minami,,Chiyoda Ku,35.70482,139.77239,Private room,2571,1,36,2020-02-14,1.45,9,328,1,Hotels and Inns Business Act | 東京都台東区保健所 | 31台台健生環き第10047号
37677479,203 位于上野秋葉原中心位置，温馨除菌房间，可寄存行李，附近大量餐厅购物出行方便，免费Wi-Fi！,150299734,Minami,,Taito Ku,35.7028,139.77448,Private room,2000,1,54,2021-07-06,2.14,9,0,18,Hotels and Inns Business Act | 東京都台東区保健所 | 31台台健生環き第10047号
37677930,202位于上野秋葉原中心位置，温馨除菌房间，可寄存行李，附近大量餐厅购物出行方便，免费Wi-Fi！,150299734,Minami,,Taito Ku,35.70468,139.77436,Private room,2000,1,46,2021-09-06,1.84,9,274,11,Hotels and Inns Business Act | 東京都台東区保健所 | 31台台健生環き第10047号
37678227,204位于上野秋葉原中心位置，温馨除菌房间，可寄存行李，附近大量餐厅购物出行方便，免费Wi-Fi！,150299734,Minami,,Taito Ku,35.70481,139.77426,Private room,2571,1,40,2020-02-22,1.60,9,253,1,Hotels and Inns Business Act | 東京都台東区保健所 | 31台台健生環き第10047号
37678379,Private apt/Ginza/direct to airport/1 min to stat.,143824798,麗子,,Chuo Ku,35.68579,139.78273,Entire home/apt,4800,1,20,2020-01-03,0.84,4,0,0,M130012704
37685005,K403 Enjoy morningcoffee on balcony/ Roppongi cosy,280578369,Resort99,,Minato Ku,35.65778,139.73306,Entire home/apt,8429,1,40,2021-01-31,1.59,2,122,8,Hotels and Inns Business Act | 港区みなと保健所 | 31港み生環き第132号
37690809,Single Pod with Window @ 1 min from Asakusa Sta.,160644380,Erika,,Taito Ku,35.70978,139.7961,Hotel room,3700,1,8,2020-02-29,0.40,4,85,0,Hotels and Inns Business Act | 東京都台東保健所 | 29台台健生環き第146号
37722817,KINOA2)Asakusa Sta./Free WiFi/Asakusa/Kaminarimon,283892150,Kino,,Taito Ku,35.71663,139.79589,Entire home/apt,22571,1,6,2020-01-27,0.25,4,340,1,Hotels and Inns Business Act | 東京都台東区台東保健所 | 31台台健生環き第10076号
37723364,KINOB1)Asakusa Sta./Free WiFi/Asakusa/Kaminarimon,283892150,Kino,,Taito Ku,35.71515,139.79458,Entire home/apt,22571,1,0,,,4,349,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 31台台健生環き第10077号
37723797,KINOB2)Asakusa Sta./Free WiFi/Asakusa/Kaminarimon,283892150,Kino,,Taito Ku,35.71689,139.79534,Entire home/apt,22571,1,10,2019-11-21,0.39,4,330,1,Hotels and Inns Business Act | 東京都台東区台東保健所 | 31台台健生環き第10077号
37731665,Near Shinjuku/Roppongi/Shibuya Cozy Studio,242854489,Yume Corporation,,Shibuya Ku,35.68762,139.68239,Entire home/apt,9571,2,0,,,2,88,0,M130026721
37737854,The theater where you can stay with and sleep in,260536243,Hiroyuki,,Sumida Ku,35.69868,139.79851,Shared room,62857,1,10,2020-01-08,0.45,6,259,3,Hotels and Inns Business Act | 東京都墨田区保健所 | 31墨福衛生環第64号
37752567,IKEbukuro/Max6/JRYamanote/Cozyroom/9min shinjuku,219636782,Yuka,,Toshima Ku,35.73109,139.70234,Entire home/apt,21000,1,10,2020-01-26,0.39,14,168,0,M130013363
37755449,Youtube Netflix/Walk 5min/Airport/Tokyo 13min,285537452,Takara House,,Katsushika Ku,35.71771,139.86451,Entire home/apt,15071,1,21,2019-11-30,0.84,1,148,4,M130019256
37756682,Ikebukuro 4min|★NATURE★|Max 9|PocketWIFI|RT502,285549949,Tomokazu,,Toshima Ku,35.74004,139.72301,Entire home/apt,70000,1,31,2020-04-14,1.21,5,0,3,M130018958
37781266,CENTRAL TOKYO1,8439950,Yash,,Shinjuku Ku,35.69584,139.71865,Entire home/apt,22670,7,2,2020-01-05,0.08,6,180,0,M130001944
37781441,CENTRALLY LOCATED APT2,8439950,Yash,,Shinjuku Ku,35.69771,139.72035,Entire home/apt,8900,10,0,,,6,180,0,M130001950
37784295,Japanese style residence near Skytree & Asakusa,70333257,Amy,,Sumida Ku,35.729,139.82345,Private room,9000,1,13,2019-11-17,0.54,2,10,0,M130016343
37784526,▼24people Big house2▼Ueno∞Akihabara area／Free wifi,38092840,Sayaka  &    Riku,,Bunkyo Ku,35.70594,139.76575,Entire home/apt,50000,7,18,2019-11-03,0.76,3,0,3,M130014273
37788778,超优惠《梦想小屋》，地铁5分钟，池袋周边，免费Wi-Fi，全新装修，日式和式体验,199040778,郁雄,,Itabashi Ku,35.75029,139.71361,Entire home/apt,7617,1,4,2020-01-03,0.17,1,179,0,Hotels and Inns Business Act | 東京都板橋区保健所 | 第30号
37811444,Clean Room★Shinjuku/Kagurazaka☆3min sta./3BR/13ppl,6648140,Tatsuhiko & Yuka,,Shinjuku Ku,35.70827,139.73597,Entire home/apt,151543,1,6,2019-10-28,0.26,7,332,0,M130019363
37811814,Opening in 2021 A new  hotel born in Shinjuku,286188033,Raku,,Shinjuku Ku,35.69961,139.70539,Entire home/apt,6699,1,10,2020-01-15,0.40,15,365,0,Hotels and Inns Business Act | 新宿区保健所 | 31新保衛環第47号
37812802,"kawaii japanese style MOSHIMOSHIROOMS 2nd""ORIGAMI""",227392305,Rokuyon,,Shibuya Ku,35.67194,139.71059,Entire home/apt,31900,1,21,2020-02-11,0.90,5,357,2,M130019483
37814861,★長租特惠★上野向井502/上野站徒步5分/JR御徒町4分/成田直通/免費攜帶WiFi/日英中溝通,84648516,Paul,,Taito Ku,35.70858,139.77891,Entire home/apt,6500,14,13,2021-05-27,0.62,7,4,5,M130027442
37816447,东京雅居民宿,270600537,Linming,,Edogawa Ku,35.71663,139.88233,Private room,19800,1,3,2019-11-03,0.12,1,0,0,M130019436
37816907,6JR山手线駒込站步行2分三室高级公寓，三套卫浴，新宿16分，最大12人,43826309,Momo,,Kita Ku,35.73835,139.75104,Entire home/apt,12000,2,0,,,23,0,0,M130019168
37817270,"[70% off]Near Shinjuku,New built,301",173962342,Akihiro,,Nakano Ku,35.70679,139.68494,Entire home/apt,100000,1,21,2020-03-10,1.01,11,180,1,Hotels and Inns Business Act | 中野区保健所 | 31中健衛環第151号
37824696,Tokyo Ikebukuro area 大心隱泊（五）東京 池袋エリア駅から徒歩6分中国語&日本語,116456984,Tzuting,,Toshima Ku,35.73908,139.72717,Entire home/apt,8209,3,14,2020-01-03,0.56,2,302,0,M130019770
37829057,Ikebukuro 4min|★NARUTO NEW★|Max8|PocketWIFI|RT401,286339556,Diego,,Toshima Ku,35.73993,139.72143,Entire home/apt,5000,1,39,2019-11-27,1.60,1,37,21,M130018960
37845548,JR池袋走路6分鐘優美民宿Tokyo Shin House Ikebukuro#2,229005794,Meihuan,,Toshima Ku,35.73303,139.71522,Private room,8500,2,9,2020-01-29,0.37,2,179,0,Hotels and Inns Business Act | 東京都豐島區池袋保健所 | 30豐池保衛環き第32号
37863968,☆Private studio in SHINJUKU central location☆,56653460,Taku,,Nakano Ku,35.69339,139.67708,Entire home/apt,3500,1,3,2019-11-07,0.14,5,180,0,Hotels and Inns Business Act | 東京都中野区保健所 | 30中環生環第84号
37865210,日本橋/銀座中心/浅草寺/秋葉原/一期一会,143824798,麗子,,Chuo Ku,35.68581,139.78261,Private room,5800,1,0,,,4,0,0,M130012704
37880175,Ｊｏｎｅｓ　Ｈｏｕｓｅ　(ジョーンズ　ハウス）,286925159,Kyoko,,Meguro Ku,35.64097,139.6892,Private room,10000,1,3,2020-02-18,0.12,2,0,0,M130018663
37886033,Opening in 2021 A new  hotel born in Shinjuku,286188033,Raku,,Shinjuku Ku,35.69926,139.70564,Private room,7816,1,13,2020-03-17,0.52,15,109,0,Hotels and Inns Business Act | 新宿区保健所 | 31新保衛環第47号
37886206,Opening in 2021 A new  hotel born in Shinjuku,286188033,Raku,,Shinjuku Ku,35.69953,139.70647,Entire home/apt,4466,1,8,2020-01-25,0.32,15,365,0,Hotels and Inns Business Act | 新宿区保健所 | 31新保衛環第47号
